month,week_day,hour,season,holiday,workingday,weather,temp,humidity,windspeed,count 
10,4,23,4.0,0.0,1.0,1.0,19,59,11,95.0
10,5,0,4.0,0.0,0.0,1.0,19,55,7,106.0
10,5,1,4.0,0.0,0.0,1.0,19,55,17,73.0
10,5,2,4.0,0.0,0.0,1.0,19,59,13,56.0
10,5,3,4.0,0.0,0.0,1.0,18,62,13,23.0
10,5,4,4.0,0.0,0.0,1.0,17,67,9,6.0
10,5,5,4.0,0.0,0.0,1.0,17,71,11,7.0
10,5,6,4.0,0.0,0.0,1.0,16,71,0,20.0
10,5,7,4.0,0.0,0.0,1.0,16,76,7,57.0
10,5,8,4.0,0.0,0.0,1.0,19,59,19,125.0
10,5,9,4.0,0.0,0.0,1.0,21,48,20,207.0
10,5,10,4.0,0.0,0.0,1.0,22,45,30,322.0
10,5,11,4.0,0.0,0.0,1.0,23,40,26,374.0
10,5,12,4.0,0.0,0.0,1.0,24,35,37,456.0
10,5,13,4.0,0.0,0.0,1.0,25,35,31,394.0
10,5,14,4.0,0.0,0.0,1.0,25,33,31,472.0
10,5,15,4.0,0.0,0.0,1.0,25,31,33,377.0
10,5,16,4.0,0.0,0.0,1.0,25,29,26,443.0
10,5,17,4.0,0.0,0.0,1.0,24,32,19,441.0
10,5,18,4.0,0.0,0.0,1.0,22,39,13,372.0
10,5,19,4.0,0.0,0.0,1.0,20,51,9,238.0
10,5,20,4.0,0.0,0.0,1.0,20,48,9,179.0
10,5,21,4.0,0.0,0.0,1.0,20,42,15,168.0
10,5,22,4.0,0.0,0.0,1.0,20,36,9,166.0
10,5,23,4.0,0.0,0.0,1.0,20,41,11,135.0
10,6,0,4.0,0.0,0.0,1.0,19,44,9,107.0
10,6,1,4.0,0.0,0.0,1.0,18,47,9,77.0
10,6,2,4.0,0.0,0.0,1.0,17,54,9,65.0
10,6,3,4.0,0.0,0.0,1.0,17,54,9,42.0
10,6,4,4.0,0.0,0.0,1.0,17,54,13,12.0
10,6,5,4.0,0.0,0.0,1.0,17,54,11,7.0
10,6,6,4.0,0.0,0.0,1.0,16,66,11,10.0
10,6,7,4.0,0.0,0.0,1.0,16,62,9,48.0
10,6,8,4.0,0.0,0.0,1.0,18,62,13,99.0
10,6,9,4.0,0.0,0.0,1.0,20,45,15,190.0
10,6,10,4.0,0.0,0.0,1.0,22,45,17,347.0
10,6,11,4.0,0.0,0.0,1.0,23,35,19,377.0
10,6,12,4.0,0.0,0.0,1.0,24,35,17,444.0
10,6,13,4.0,0.0,0.0,1.0,25,35,20,438.0
10,6,14,4.0,0.0,0.0,1.0,25,40,20,462.0
10,6,15,4.0,0.0,0.0,1.0,25,35,26,412.0
10,6,16,4.0,0.0,0.0,1.0,25,46,26,466.0
10,6,17,4.0,0.0,0.0,1.0,24,49,31,405.0
10,6,18,4.0,0.0,0.0,1.0,23,49,30,328.0
10,6,19,4.0,0.0,0.0,1.0,22,52,26,233.0
10,6,20,4.0,0.0,0.0,1.0,22,52,31,178.0
10,6,21,4.0,0.0,0.0,1.0,22,52,26,102.0
10,6,22,4.0,0.0,0.0,1.0,23,49,28,130.0
10,6,23,4.0,0.0,0.0,1.0,23,52,28,62.0
10,0,0,4.0,0.0,1.0,1.0,22,56,22,37.0
10,0,1,4.0,0.0,1.0,1.0,23,54,26,17.0
10,0,2,4.0,0.0,1.0,1.0,23,54,26,7.0
10,0,3,4.0,0.0,1.0,1.0,23,49,13,2.0
10,0,4,4.0,0.0,1.0,1.0,21,59,11,5.0
10,0,5,4.0,0.0,1.0,1.0,20,63,20,29.0
10,0,6,4.0,0.0,1.0,1.0,20,55,17,114.0
10,0,7,4.0,0.0,1.0,2.0,20,55,11,309.0
10,0,8,4.0,0.0,1.0,2.0,20,51,17,414.0
10,0,9,4.0,0.0,1.0,2.0,20,45,19,206.0
10,0,10,4.0,0.0,1.0,1.0,21,45,11,135.0
10,0,11,4.0,0.0,1.0,1.0,23,43,0,166.0
10,0,12,4.0,0.0,1.0,1.0,23,40,6,205.0
10,0,13,4.0,0.0,1.0,1.0,23,46,6,205.0
10,0,14,4.0,0.0,1.0,1.0,24,49,13,166.0
10,0,15,4.0,0.0,1.0,1.0,23,60,17,208.0
10,0,16,4.0,0.0,1.0,1.0,24,56,17,302.0
10,0,17,4.0,0.0,1.0,1.0,23,64,9,620.0
10,0,18,4.0,0.0,1.0,1.0,23,60,0,518.0
10,0,19,4.0,0.0,1.0,1.0,22,68,7,333.0
10,0,20,4.0,0.0,1.0,1.0,21,77,7,229.0
10,0,21,4.0,0.0,1.0,1.0,20,77,7,177.0
10,0,22,4.0,0.0,1.0,1.0,20,77,0,104.0
10,0,23,4.0,0.0,1.0,2.0,20,88,0,62.0
10,1,0,4.0,0.0,1.0,1.0,20,82,0,31.0
10,1,1,4.0,0.0,1.0,2.0,19,88,0,11.0
10,1,2,4.0,0.0,1.0,1.0,18,94,6,5.0
10,1,3,4.0,0.0,1.0,1.0,18,94,6,1.0
10,1,4,4.0,0.0,1.0,2.0,18,94,7,4.0
10,1,5,4.0,0.0,1.0,2.0,19,88,0,21.0
10,1,6,4.0,0.0,1.0,1.0,19,82,6,109.0
10,1,7,4.0,0.0,1.0,1.0,19,88,6,341.0
10,1,8,4.0,0.0,1.0,1.0,20,77,6,499.0
10,1,9,4.0,0.0,1.0,2.0,21,77,6,227.0
10,1,10,4.0,0.0,1.0,2.0,23,68,0,102.0
10,1,11,4.0,0.0,1.0,2.0,25,49,7,147.0
10,1,12,4.0,0.0,1.0,2.0,25,43,6,201.0
10,1,13,4.0,0.0,1.0,2.0,26,38,13,219.0
10,1,14,4.0,0.0,1.0,2.0,25,41,11,169.0
10,1,15,4.0,0.0,1.0,1.0,25,50,13,205.0
10,1,16,4.0,0.0,1.0,1.0,25,57,17,304.0
10,1,17,4.0,0.0,1.0,1.0,25,60,9,625.0
10,1,18,4.0,0.0,1.0,1.0,23,68,7,570.0
10,1,19,4.0,0.0,1.0,1.0,23,60,7,317.0
10,1,20,4.0,0.0,1.0,1.0,22,64,11,227.0
10,1,21,4.0,0.0,1.0,2.0,22,68,9,206.0
10,1,22,4.0,0.0,1.0,2.0,21,77,11,137.0
10,1,23,4.0,0.0,1.0,2.0,21,77,13,70.0
10,2,0,4.0,0.0,1.0,2.0,21,77,13,34.0
10,2,1,4.0,0.0,1.0,2.0,21,77,13,16.0
10,2,2,4.0,0.0,1.0,2.0,21,77,13,7.0
10,2,4,4.0,0.0,1.0,3.0,20,94,13,3.0
10,2,5,4.0,0.0,1.0,3.0,20,100,7,3.0
10,2,6,4.0,0.0,1.0,3.0,21,83,17,31.0
10,2,7,4.0,0.0,1.0,3.0,21,77,17,68.0
10,2,8,4.0,0.0,1.0,3.0,22,70,33,210.0
10,2,9,4.0,0.0,1.0,3.0,21,88,33,202.0
10,2,10,4.0,0.0,1.0,3.0,21,88,33,123.0
10,2,11,4.0,0.0,1.0,3.0,21,94,17,149.0
10,2,12,4.0,0.0,1.0,3.0,21,94,22,130.0
10,2,13,4.0,0.0,1.0,2.0,22,94,19,106.0
10,2,14,4.0,0.0,1.0,3.0,22,94,11,97.0
10,2,15,4.0,0.0,1.0,3.0,22,100,9,120.0
10,2,16,4.0,0.0,1.0,3.0,23,94,11,201.0
10,2,17,4.0,0.0,1.0,3.0,23,94,11,181.0
10,2,18,4.0,0.0,1.0,3.0,23,100,11,140.0
10,2,19,4.0,0.0,1.0,2.0,25,88,9,197.0
10,2,20,4.0,0.0,1.0,3.0,25,94,6,145.0
10,2,21,4.0,0.0,1.0,2.0,24,94,9,85.0
10,2,22,4.0,0.0,1.0,2.0,24,94,24,107.0
10,2,23,4.0,0.0,1.0,2.0,24,94,24,69.0
11,1,0,4.0,0.0,1.0,2.0,15,87,11,21.0
11,1,1,4.0,0.0,1.0,1.0,15,81,9,11.0
11,1,2,4.0,0.0,1.0,2.0,15,81,11,4.0
11,1,3,4.0,0.0,1.0,2.0,15,81,9,6.0
11,1,4,4.0,0.0,1.0,1.0,14,81,15,8.0
11,1,5,4.0,0.0,1.0,1.0,13,81,13,18.0
11,1,6,4.0,0.0,1.0,1.0,13,81,13,93.0
11,1,7,4.0,0.0,1.0,1.0,14,76,13,254.0
11,1,8,4.0,0.0,1.0,1.0,15,71,17,419.0
11,1,9,4.0,0.0,1.0,1.0,16,66,11,222.0
11,1,10,4.0,0.0,1.0,1.0,18,62,9,135.0
11,1,11,4.0,0.0,1.0,1.0,19,63,7,117.0
11,1,12,4.0,0.0,1.0,1.0,20,48,6,176.0
11,1,13,4.0,0.0,1.0,1.0,20,55,13,167.0
11,1,14,4.0,0.0,1.0,1.0,20,48,17,150.0
11,1,15,4.0,0.0,1.0,1.0,20,45,9,186.0
11,1,16,4.0,0.0,1.0,1.0,20,44,11,298.0
11,1,17,4.0,0.0,1.0,1.0,18,54,11,506.0
11,1,18,4.0,0.0,1.0,1.0,17,58,7,460.0
11,1,19,4.0,0.0,1.0,1.0,17,58,6,313.0
11,1,20,4.0,0.0,1.0,1.0,16,71,0,209.0
11,1,21,4.0,0.0,1.0,1.0,15,81,0,127.0
11,1,22,4.0,0.0,1.0,1.0,15,81,0,96.0
11,1,23,4.0,0.0,1.0,1.0,14,87,0,72.0
11,2,0,4.0,0.0,1.0,1.0,13,87,0,19.0
11,2,1,4.0,0.0,1.0,1.0,12,87,0,10.0
11,2,2,4.0,0.0,1.0,1.0,12,87,0,2.0
11,2,3,4.0,0.0,1.0,1.0,12,75,0,2.0
11,2,4,4.0,0.0,1.0,1.0,12,87,0,4.0
11,2,5,4.0,0.0,1.0,1.0,12,81,0,27.0
11,2,6,4.0,0.0,1.0,1.0,12,81,0,92.0
11,2,7,4.0,0.0,1.0,1.0,12,81,0,251.0
11,2,8,4.0,0.0,1.0,1.0,13,87,0,472.0
11,2,9,4.0,0.0,1.0,1.0,14,87,0,228.0
11,2,10,4.0,0.0,1.0,1.0,16,71,6,133.0
11,2,11,4.0,0.0,1.0,1.0,17,71,9,144.0
11,2,12,4.0,0.0,1.0,1.0,19,55,11,189.0
11,2,13,4.0,0.0,1.0,1.0,20,48,11,161.0
11,2,14,4.0,0.0,1.0,1.0,20,45,11,172.0
11,2,15,4.0,0.0,1.0,1.0,20,51,11,187.0
11,2,16,4.0,0.0,1.0,1.0,20,51,7,266.0
11,2,17,4.0,0.0,1.0,1.0,18,62,13,553.0
11,2,18,4.0,0.0,1.0,1.0,17,71,11,479.0
11,2,19,4.0,0.0,1.0,1.0,16,76,9,282.0
11,2,20,4.0,0.0,1.0,1.0,16,66,9,182.0
11,2,21,4.0,0.0,1.0,1.0,16,71,9,168.0
11,2,22,4.0,0.0,1.0,1.0,15,71,9,106.0
11,2,23,4.0,0.0,1.0,1.0,15,76,6,57.0
11,3,0,4.0,0.0,1.0,1.0,15,76,6,31.0
11,3,1,4.0,0.0,1.0,1.0,14,81,9,15.0
11,3,2,4.0,0.0,1.0,1.0,14,76,9,7.0
11,3,3,4.0,0.0,1.0,1.0,14,81,9,5.0
11,3,4,4.0,0.0,1.0,1.0,13,81,6,4.0
11,3,5,4.0,0.0,1.0,1.0,13,81,9,28.0
11,3,6,4.0,0.0,1.0,1.0,14,76,13,99.0
11,3,7,4.0,0.0,1.0,2.0,13,81,6,292.0
11,3,8,4.0,0.0,1.0,2.0,14,81,6,402.0
11,3,9,4.0,0.0,1.0,2.0,15,81,13,164.0
11,3,10,4.0,0.0,1.0,2.0,16,76,13,110.0
11,3,11,4.0,0.0,1.0,1.0,18,67,13,120.0
11,3,12,4.0,0.0,1.0,1.0,20,51,13,179.0
11,3,13,4.0,0.0,1.0,2.0,21,48,17,169.0
11,3,14,4.0,0.0,1.0,1.0,21,52,11,152.0
11,3,15,4.0,0.0,1.0,1.0,21,52,11,162.0
11,3,16,4.0,0.0,1.0,1.0,21,48,13,267.0
11,3,17,4.0,0.0,1.0,1.0,20,55,6,498.0
11,3,18,4.0,0.0,1.0,1.0,19,63,9,433.0
11,3,19,4.0,0.0,1.0,1.0,18,67,6,252.0
11,3,20,4.0,0.0,1.0,1.0,17,71,7,209.0
11,3,21,4.0,0.0,1.0,1.0,16,76,9,144.0
11,3,22,4.0,0.0,1.0,1.0,16,82,0,137.0
11,3,23,4.0,0.0,1.0,1.0,16,82,6,95.0
11,4,0,4.0,0.0,1.0,2.0,16,82,0,43.0
11,4,1,4.0,0.0,1.0,2.0,16,82,0,17.0
11,4,2,4.0,0.0,1.0,2.0,16,76,0,10.0
11,4,3,4.0,0.0,1.0,2.0,16,87,11,8.0
11,4,4,4.0,0.0,1.0,2.0,16,87,6,7.0
11,4,5,4.0,0.0,1.0,2.0,16,87,0,23.0
11,4,6,4.0,0.0,1.0,2.0,16,87,6,66.0
11,4,7,4.0,0.0,1.0,2.0,16,86,15,245.0
11,4,8,4.0,0.0,1.0,2.0,16,87,24,395.0
11,4,9,4.0,0.0,1.0,2.0,17,71,31,254.0
11,4,10,4.0,0.0,1.0,2.0,17,71,22,134.0
11,4,11,4.0,0.0,1.0,2.0,18,67,30,162.0
11,4,12,4.0,0.0,1.0,2.0,20,55,33,197.0
11,4,13,4.0,0.0,1.0,1.0,18,51,28,194.0
11,4,14,4.0,0.0,1.0,1.0,18,47,20,201.0
11,4,15,4.0,0.0,1.0,1.0,19,44,26,237.0
11,4,16,4.0,0.0,1.0,1.0,19,36,26,290.0
11,4,17,4.0,0.0,1.0,1.0,17,38,24,480.0
11,4,18,4.0,0.0,1.0,1.0,17,32,31,374.0
11,4,19,4.0,0.0,1.0,1.0,16,37,24,196.0
11,4,20,4.0,0.0,1.0,1.0,15,43,19,186.0
11,4,21,4.0,0.0,1.0,1.0,14,46,17,123.0
11,4,22,4.0,0.0,1.0,1.0,14,46,22,115.0
11,4,23,4.0,0.0,1.0,1.0,13,49,22,89.0
11,5,0,4.0,0.0,0.0,1.0,13,45,24,52.0
11,5,1,4.0,0.0,0.0,1.0,13,45,20,62.0
11,5,2,4.0,0.0,0.0,1.0,12,52,22,31.0
11,5,3,4.0,0.0,0.0,1.0,12,52,20,8.0
11,5,4,4.0,0.0,0.0,1.0,11,56,22,8.0
11,5,5,4.0,0.0,0.0,1.0,11,60,22,2.0
11,5,6,4.0,0.0,0.0,1.0,11,60,17,23.0
11,5,7,4.0,0.0,0.0,1.0,11,60,19,34.0
11,5,8,4.0,0.0,0.0,1.0,11,56,22,84.0
11,5,9,4.0,0.0,0.0,1.0,12,56,20,141.0
11,5,10,4.0,0.0,0.0,1.0,13,53,17,227.0
11,5,11,4.0,0.0,0.0,1.0,15,46,7,238.0
11,5,12,4.0,0.0,0.0,1.0,15,46,11,372.0
11,5,13,4.0,0.0,0.0,1.0,16,37,7,355.0
11,5,14,4.0,0.0,0.0,1.0,17,35,9,386.0
11,5,15,4.0,0.0,0.0,1.0,16,37,13,343.0
11,5,16,4.0,0.0,0.0,1.0,16,40,15,335.0
11,5,17,4.0,0.0,0.0,1.0,16,40,11,334.0
11,5,18,4.0,0.0,0.0,1.0,15,50,6,237.0
11,5,19,4.0,0.0,0.0,1.0,14,53,0,204.0
11,5,20,4.0,0.0,0.0,1.0,13,66,0,165.0
11,5,21,4.0,0.0,0.0,1.0,13,66,0,118.0
11,5,22,4.0,0.0,0.0,1.0,12,65,0,82.0
11,5,23,4.0,0.0,0.0,1.0,11,70,0,85.0
11,6,0,4.0,0.0,0.0,1.0,11,75,0,75.0
11,6,1,4.0,0.0,0.0,1.0,11,81,0,115.0
11,6,2,4.0,0.0,0.0,1.0,11,81,0,29.0
11,6,3,4.0,0.0,0.0,1.0,10,87,0,9.0
11,6,4,4.0,0.0,0.0,1.0,10,87,0,6.0
11,6,5,4.0,0.0,0.0,1.0,10,87,9,5.0
11,6,6,4.0,0.0,0.0,1.0,11,81,6,16.0
11,6,7,4.0,0.0,0.0,1.0,11,87,7,28.0
11,6,8,4.0,0.0,0.0,2.0,11,87,6,90.0
11,6,9,4.0,0.0,0.0,2.0,12,75,6,170.0
11,6,10,4.0,0.0,0.0,1.0,15,66,6,262.0
11,6,11,4.0,0.0,0.0,1.0,17,58,6,320.0
11,6,12,4.0,0.0,0.0,1.0,18,54,0,346.0
11,6,13,4.0,0.0,0.0,1.0,19,51,11,314.0
11,6,14,4.0,0.0,0.0,1.0,19,55,13,320.0
11,6,15,4.0,0.0,0.0,1.0,20,51,13,306.0
11,6,16,4.0,0.0,0.0,1.0,19,55,15,347.0
11,6,17,4.0,0.0,0.0,1.0,18,62,11,256.0
11,6,18,4.0,0.0,0.0,1.0,17,71,7,185.0
11,6,19,4.0,0.0,0.0,1.0,16,76,13,151.0
11,6,20,4.0,0.0,0.0,1.0,15,81,7,116.0
11,6,21,4.0,0.0,0.0,1.0,15,81,6,88.0
11,6,22,4.0,0.0,0.0,1.0,15,87,0,45.0
11,6,23,4.0,0.0,0.0,1.0,14,87,6,50.0
11,0,0,4.0,0.0,1.0,1.0,14,87,0,15.0
11,0,1,4.0,0.0,1.0,1.0,14,87,0,8.0
11,0,2,4.0,0.0,1.0,1.0,13,93,0,2.0
11,0,3,4.0,0.0,1.0,1.0,13,93,0,3.0
11,0,4,4.0,0.0,1.0,1.0,13,93,0,6.0
11,0,5,4.0,0.0,1.0,1.0,12,93,0,26.0
11,0,6,4.0,0.0,1.0,2.0,11,93,0,99.0
11,0,7,4.0,0.0,1.0,2.0,11,93,0,311.0
11,0,8,4.0,0.0,1.0,2.0,12,100,6,410.0
11,0,9,4.0,0.0,1.0,2.0,14,100,9,174.0
11,0,10,4.0,0.0,1.0,1.0,15,93,9,123.0
11,0,11,4.0,0.0,1.0,1.0,17,77,7,128.0
11,0,12,4.0,0.0,1.0,1.0,19,67,0,179.0
11,0,13,4.0,0.0,1.0,1.0,22,49,6,189.0
11,0,14,4.0,0.0,1.0,1.0,23,37,11,145.0
11,0,15,4.0,0.0,1.0,1.0,23,37,7,170.0
11,0,16,4.0,0.0,1.0,1.0,21,45,0,295.0
11,0,17,4.0,0.0,1.0,1.0,20,45,11,528.0
11,0,18,4.0,0.0,1.0,1.0,19,59,7,425.0
11,0,19,4.0,0.0,1.0,1.0,19,59,0,300.0
11,0,20,4.0,0.0,1.0,1.0,16,71,0,204.0
11,0,21,4.0,0.0,1.0,1.0,16,82,7,139.0
11,0,22,4.0,0.0,1.0,1.0,15,81,6,108.0
11,0,23,4.0,0.0,1.0,1.0,15,87,6,48.0
11,1,0,4.0,0.0,1.0,1.0,14,87,6,18.0
11,1,1,4.0,0.0,1.0,1.0,13,93,7,11.0
11,1,2,4.0,0.0,1.0,1.0,13,87,0,1.0
11,1,3,4.0,0.0,1.0,1.0,13,87,0,3.0
11,1,4,4.0,0.0,1.0,1.0,12,87,0,4.0
11,1,5,4.0,0.0,1.0,1.0,12,87,6,18.0
11,1,6,4.0,0.0,1.0,1.0,12,87,0,99.0
11,1,7,4.0,0.0,1.0,1.0,12,87,7,323.0
11,1,8,4.0,0.0,1.0,1.0,13,93,7,466.0
11,1,9,4.0,0.0,1.0,1.0,15,87,0,191.0
11,1,10,4.0,0.0,1.0,1.0,17,71,6,129.0
11,1,11,4.0,0.0,1.0,1.0,19,63,9,147.0
11,1,12,4.0,0.0,1.0,1.0,21,52,9,203.0
11,1,13,4.0,0.0,1.0,1.0,22,49,11,196.0
11,1,14,4.0,0.0,1.0,1.0,23,46,7,161.0
11,1,15,4.0,0.0,1.0,1.0,24,46,7,188.0
11,1,16,4.0,0.0,1.0,1.0,23,46,9,289.0
11,1,17,4.0,0.0,1.0,1.0,21,43,11,499.0
11,1,18,4.0,0.0,1.0,1.0,20,55,9,462.0
11,1,19,4.0,0.0,1.0,1.0,19,59,0,278.0
11,1,20,4.0,0.0,1.0,1.0,16,76,0,181.0
11,1,21,4.0,0.0,1.0,1.0,16,76,0,182.0
11,1,22,4.0,0.0,1.0,1.0,15,87,0,108.0
11,1,23,4.0,0.0,1.0,1.0,15,81,0,48.0
11,2,0,4.0,0.0,1.0,1.0,15,87,0,13.0
11,2,1,4.0,0.0,1.0,1.0,14,87,0,10.0
11,2,2,4.0,0.0,1.0,1.0,13,93,0,5.0
11,2,3,4.0,0.0,1.0,1.0,13,93,0,4.0
11,2,4,4.0,0.0,1.0,1.0,13,87,0,4.0
11,2,5,4.0,0.0,1.0,1.0,12,87,0,28.0
11,2,6,4.0,0.0,1.0,1.0,12,87,0,98.0
11,2,7,4.0,0.0,1.0,1.0,12,87,0,300.0
11,2,8,4.0,0.0,1.0,1.0,13,93,0,456.0
11,2,9,4.0,0.0,1.0,1.0,14,93,0,219.0
11,2,10,4.0,0.0,1.0,1.0,16,76,7,105.0
11,2,11,4.0,0.0,1.0,1.0,19,67,11,152.0
11,2,12,4.0,0.0,1.0,1.0,20,51,11,180.0
11,2,13,4.0,0.0,1.0,1.0,20,51,11,167.0
11,2,14,4.0,0.0,1.0,1.0,21,48,11,179.0
11,2,15,4.0,0.0,1.0,1.0,21,45,15,151.0
11,2,16,4.0,0.0,1.0,1.0,21,48,13,281.0
11,2,17,4.0,0.0,1.0,1.0,19,63,7,485.0
11,2,18,4.0,0.0,1.0,1.0,18,67,7,408.0
11,2,19,4.0,0.0,1.0,1.0,18,72,7,304.0
11,2,20,4.0,0.0,1.0,1.0,18,77,0,219.0
11,2,21,4.0,0.0,1.0,1.0,16,87,0,161.0
11,2,22,4.0,0.0,1.0,1.0,16,87,0,114.0
11,2,23,4.0,0.0,1.0,1.0,16,87,0,66.0
11,3,0,4.0,0.0,1.0,1.0,16,87,0,24.0
11,3,1,4.0,0.0,1.0,2.0,16,87,0,11.0
11,3,2,4.0,0.0,1.0,2.0,16,94,0,5.0
11,3,3,4.0,0.0,1.0,1.0,16,94,6,11.0
11,3,4,4.0,0.0,1.0,1.0,16,94,6,3.0
11,3,5,4.0,0.0,1.0,2.0,15,100,9,23.0
11,3,6,4.0,0.0,1.0,2.0,15,100,9,114.0
11,3,7,4.0,0.0,1.0,2.0,16,94,11,272.0
11,3,8,4.0,0.0,1.0,2.0,16,94,6,436.0
11,3,9,4.0,0.0,1.0,2.0,17,94,7,211.0
11,3,10,4.0,0.0,1.0,2.0,18,88,15,117.0
11,3,11,4.0,0.0,1.0,2.0,19,67,26,108.0
11,3,12,4.0,0.0,1.0,2.0,17,67,24,167.0
11,3,13,4.0,0.0,1.0,3.0,15,81,24,96.0
11,3,14,4.0,0.0,1.0,3.0,15,87,19,64.0
11,3,15,4.0,0.0,1.0,3.0,15,81,20,62.0
11,3,16,4.0,0.0,1.0,3.0,15,81,15,73.0
11,3,17,4.0,0.0,1.0,3.0,15,81,15,177.0
11,3,18,4.0,0.0,1.0,2.0,15,81,11,273.0
11,3,19,4.0,0.0,1.0,2.0,15,71,15,211.0
11,3,20,4.0,0.0,1.0,2.0,15,62,19,168.0
11,3,21,4.0,0.0,1.0,1.0,15,57,17,136.0
11,3,22,4.0,0.0,1.0,1.0,15,53,19,89.0
11,3,23,4.0,0.0,1.0,2.0,14,57,11,82.0
11,4,0,4.0,1.0,0.0,1.0,14,53,17,66.0
11,4,1,4.0,1.0,0.0,1.0,13,57,22,19.0
11,4,2,4.0,1.0,0.0,1.0,13,57,19,11.0
11,4,3,4.0,1.0,0.0,1.0,12,61,13,6.0
11,4,4,4.0,1.0,0.0,1.0,12,61,13,8.0
11,4,5,4.0,1.0,0.0,1.0,12,49,17,13.0
11,4,6,4.0,1.0,0.0,1.0,11,45,22,46.0
11,4,7,4.0,1.0,0.0,1.0,11,45,17,121.0
11,4,8,4.0,1.0,0.0,1.0,12,42,24,258.0
11,4,9,4.0,1.0,0.0,1.0,13,45,30,201.0
11,4,10,4.0,1.0,0.0,1.0,13,42,37,200.0
11,4,11,4.0,1.0,0.0,1.0,14,42,33,170.0
11,4,12,4.0,1.0,0.0,1.0,14,42,31,239.0
11,4,13,4.0,1.0,0.0,1.0,16,37,37,236.0
11,4,14,4.0,1.0,0.0,1.0,16,37,31,247.0
11,4,15,4.0,1.0,0.0,1.0,15,37,28,216.0
11,4,16,4.0,1.0,0.0,1.0,15,34,22,238.0
11,4,17,4.0,1.0,0.0,1.0,14,39,22,310.0
11,4,18,4.0,1.0,0.0,1.0,14,39,17,208.0
11,4,19,4.0,1.0,0.0,1.0,13,39,11,199.0
11,4,20,4.0,1.0,0.0,1.0,13,39,13,109.0
11,4,21,4.0,1.0,0.0,1.0,12,45,11,83.0
11,4,22,4.0,1.0,0.0,1.0,13,39,13,91.0
11,4,23,4.0,1.0,0.0,1.0,12,45,6,73.0
11,5,0,4.0,0.0,0.0,1.0,10,60,9,64.0
11,5,1,4.0,0.0,0.0,1.0,10,60,9,54.0
11,5,2,4.0,0.0,0.0,1.0,10,65,6,46.0
11,5,3,4.0,0.0,0.0,1.0,10,70,9,17.0
11,5,4,4.0,0.0,0.0,1.0,8,80,9,7.0
11,5,5,4.0,0.0,0.0,1.0,9,75,6,4.0
11,5,6,4.0,0.0,0.0,1.0,9,75,11,7.0
11,5,7,4.0,0.0,0.0,1.0,9,75,13,27.0
11,5,8,4.0,0.0,0.0,1.0,11,70,13,101.0
11,5,9,4.0,0.0,0.0,1.0,12,61,11,160.0
11,5,10,4.0,0.0,0.0,1.0,14,61,19,232.0
11,5,11,4.0,0.0,0.0,1.0,16,54,19,315.0
11,5,12,4.0,0.0,0.0,1.0,18,44,19,366.0
11,5,13,4.0,0.0,0.0,1.0,20,36,19,353.0
11,5,14,4.0,0.0,0.0,1.0,20,36,20,435.0
11,5,15,4.0,0.0,0.0,1.0,21,29,19,386.0
11,5,16,4.0,0.0,0.0,1.0,21,32,17,361.0
11,5,17,4.0,0.0,0.0,1.0,20,34,17,285.0
11,5,18,4.0,0.0,0.0,1.0,17,58,13,203.0
11,5,19,4.0,0.0,0.0,1.0,17,50,17,171.0
11,5,20,4.0,0.0,0.0,1.0,17,50,19,132.0
11,5,21,4.0,0.0,0.0,1.0,17,47,19,122.0
11,5,22,4.0,0.0,0.0,1.0,17,47,17,118.0
11,5,23,4.0,0.0,0.0,1.0,16,58,11,101.0
11,6,0,4.0,0.0,0.0,2.0,16,58,13,73.0
11,6,1,4.0,0.0,0.0,2.0,15,66,13,71.0
11,6,2,4.0,0.0,0.0,1.0,15,57,7,57.0
11,6,3,4.0,0.0,0.0,2.0,15,62,9,28.0
11,6,4,4.0,0.0,0.0,2.0,15,62,9,6.0
11,6,5,4.0,0.0,0.0,1.0,14,61,11,5.0
11,6,6,4.0,0.0,0.0,1.0,14,66,9,23.0
11,6,7,4.0,0.0,0.0,1.0,14,66,15,43.0
11,6,8,4.0,0.0,0.0,1.0,14,66,6,79.0
11,6,9,4.0,0.0,0.0,1.0,16,54,19,135.0
11,6,10,4.0,0.0,0.0,1.0,18,44,22,241.0
11,6,11,4.0,0.0,0.0,1.0,19,40,28,295.0
11,6,12,4.0,0.0,0.0,2.0,21,29,28,354.0
11,6,13,4.0,0.0,0.0,2.0,21,29,28,339.0
11,6,14,4.0,0.0,0.0,2.0,22,28,33,371.0
11,6,15,4.0,0.0,0.0,2.0,20,42,22,310.0
11,6,16,4.0,0.0,0.0,2.0,22,28,26,319.0
11,6,17,4.0,0.0,0.0,1.0,21,27,22,231.0
11,6,18,4.0,0.0,0.0,1.0,21,27,22,190.0
11,6,19,4.0,0.0,0.0,1.0,20,29,24,157.0
11,6,20,4.0,0.0,0.0,1.0,20,31,24,139.0
11,6,21,4.0,0.0,0.0,1.0,20,36,17,95.0
11,6,22,4.0,0.0,0.0,1.0,20,41,26,89.0
11,6,23,4.0,0.0,0.0,1.0,19,51,20,67.0
11,0,0,4.0,0.0,1.0,1.0,19,59,19,30.0
11,0,1,4.0,0.0,1.0,1.0,19,63,20,11.0
11,0,2,4.0,0.0,1.0,1.0,19,63,24,17.0
11,0,3,4.0,0.0,1.0,1.0,18,67,19,7.0
